id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
pmj-MTvnPJdTOe7la1Q-vQ,freezing-point-chicago-5,Freezing Point,https://s3-media1.fl.yelpcdn.com/bphoto/2Wg4PpxnvkeTFqdpYbOrqQ/o.jpg,False,https://www.yelp.com/biz/freezing-point-chicago-5?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,84,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 41.938668513626, 'longitude': -87.6684396483348}","['delivery', 'pickup']",$,"{'address1': '3127 N Ashland Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3127 N Ashland Ave', 'Chicago, IL 60657']}",+17733608349,(773) 360-8349,9826.121542472592
K1t4oyi6KR4waPl75k1BWA,ten-cafe-chicago,Ten Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/eXLVQIt4Dgglb90bkrpLng/o.jpg,False,https://www.yelp.com/biz/ten-cafe-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,54,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 41.941223, 'longitude': -87.688748}","['delivery', 'pickup']","{'address1': '3308 N Western Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['3308 N Western Ave', 'Chicago, IL 60618']}",+17737998860,(773) 799-8860,8853.274484319007
DRP_o-VGiWAMNMEiFHGK2g,sweet-monster-oak-park,Sweet Monster,https://s3-media4.fl.yelpcdn.com/bphoto/ctcxogPvLR8aFmN8pfpWCg/o.jpg,False,https://www.yelp.com/biz/sweet-monster-oak-park?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,40,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 41.8653599, 'longitude': -87.7891845}","['delivery', 'pickup']","{'address1': '6604 Roosevelt Rd', 'address2': 'Store', 'address3': '', 'city': 'Oak Park', 'zip_code': '60304', 'country': 'US', 'state': 'IL', 'display_address': ['6604 Roosevelt Rd', 'Store', 'Oak Park, IL 60304']}",+17089487199,(708) 948-7199,3093.567158282119
FE9KwVQMYIOMvRhiT9TbSw,kurimu-chicago-5,Kurimu,https://s3-media2.fl.yelpcdn.com/bphoto/K0r43sqDrPvlR3lVxXlNRw/o.jpg,False,https://www.yelp.com/biz/kurimu-chicago-5?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,30,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.903637656831535, 'longitude': -87.6688543730577}",[],$$,"{'address1': '1632 W Division St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1632 W Division St', 'Chicago, IL 60622']}",+17736878710,(773) 687-8710,7789.934510719203
s4dkTmKIxrVFn906ZL0mXw,tai-chi-bubble-tea-chicago-7,Tai Chi Bubble Tea,https://s3-media4.fl.yelpcdn.com/bphoto/KTODqtzqswHKDRh0-FBVNQ/o.jpg,False,https://www.yelp.com/biz/tai-chi-bubble-tea-chicago-7?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,26,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 41.869593, 'longitude': -87.656536}","['delivery', 'pickup']","{'address1': '1158 W Taylor St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1158 W Taylor St', 'Chicago, IL 60607']}",+13128775239,(312) 877-5239,8452.792443789353
EVpzvxgXe0vahmUCmBpQKQ,bubble-maki-chicago,Bubble Maki,https://s3-media1.fl.yelpcdn.com/bphoto/Jxm2bP7YJT_ATp1rKUCTkA/o.jpg,False,https://www.yelp.com/biz/bubble-maki-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,13,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",4.0,"{'latitude': 41.90160027209554, 'longitude': -87.6580232782808}",[],"{'address1': None, 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60642', 'country': 'US', 'state': 'IL', 'display_address': ['Chicago, IL 60642']}",+13124488416,(312) 448-8416,8575.195490254491
p29dpPkpzfX3OtIj09_lbA,tsaocaa-lincoln-park-chicago,Tsaocaa Lincoln Park,https://s3-media2.fl.yelpcdn.com/bphoto/BtoE2VzCHA9MXJsJTyAcuQ/o.jpg,False,https://www.yelp.com/biz/tsaocaa-lincoln-park-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,1,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",5.0,"{'latitude': 41.9249755011305, 'longitude': -87.66164929988786}","['delivery', 'pickup']","{'address1': '1337 W Fullerton Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['1337 W Fullerton Ave', 'Chicago, IL 60614']}",+13128882947,(312) 888-2947,9366.157345706339
aWGYz1HiFcWBzEtyofewOA,zenwich-x-elitea-wicker-park-chicago-2,Zenwich X Elitea Wicker Park,https://s3-media1.fl.yelpcdn.com/bphoto/fCAQg75ifT4FTYl2BxtDFA/o.jpg,False,https://www.yelp.com/biz/zenwich-x-elitea-wicker-park-chicago-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.90772, 'longitude': -87.67291}",[],"{'address1': '1415 N Milwaukee Av', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1415 N Milwaukee Av', 'Chicago, IL 60622']}",+17736619453,(773) 661-9453,7644.7731959435805
7YEhilJMQOntdKMleZCGuw,java-and-mug-cafe-chicago,Java & Mug Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/8vv7xalbDCmG1J44D4Gfrg/o.jpg,False,https://www.yelp.com/biz/java-and-mug-cafe-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,207,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 41.98279, 'longitude': -87.71071}",['delivery'],$,"{'address1': '3247 W Bryn Mawr Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['3247 W Bryn Mawr Ave', 'Chicago, IL 60659']}",+17735390407,(773) 539-0407,3151.133972203249
wGwnYWcFUrYmH-YLPc-vbw,bambu-chicago-2,BAMBU,https://s3-media1.fl.yelpcdn.com/bphoto/_J867dHPoZSGwAYvxEGBLg/o.jpg,False,https://www.yelp.com/biz/bambu-chicago-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,198,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 41.97307495952027, 'longitude': -87.66000870203767}","['pickup', 'delivery']",$,"{'address1': '5010 N Broadway', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['5010 N Broadway', 'Chicago, IL 60640']}",+17732937234,(773) 293-7234,4856.995425978039
znAow_NHsTKGbpC_5x7fkg,527-cafe-evanston,527 Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/wSJWYYwI6oYw8MIb0nGIzg/o.jpg,False,https://www.yelp.com/biz/527-cafe-evanston?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,317,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 42.0461827, 'longitude': -87.6790856}","['pickup', 'delivery']",$,"{'address1': '527 Davis St', 'address2': '', 'address3': '', 'city': 'Evanston', 'zip_code': '60201', 'country': 'US', 'state': 'IL', 'display_address': ['527 Davis St', 'Evanston, IL 60201']}",+18473322233,(847) 332-2233,4378.751652628672
TS2zGYCABnVq4qSbRYr8Zg,two-lanterns-cafe-lincolnwood,Two Lanterns Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/ja3rq_0s1vP4GHRTi58nNg/o.jpg,False,https://www.yelp.com/biz/two-lanterns-cafe-lincolnwood?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,41,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 42.012027, 'longitude': -87.726465}","['pickup', 'delivery']","{'address1': '3900 W Touhy Ave', 'address2': '', 'address3': None, 'city': 'Lincolnwood', 'zip_code': '60712', 'country': 'US', 'state': 'IL', 'display_address': ['3900 W Touhy Ave', 'Lincolnwood, IL 60712']}",+18474107829,(847) 410-7829,2677.0134342228594
NHEeWlZyCSd7PcIaV__f8Q,shang-noodle-and-chinese-evanston,Shang Noodle & Chinese,https://s3-media1.fl.yelpcdn.com/bphoto/HJRYl5witEFGAXJq440nhw/o.jpg,False,https://www.yelp.com/biz/shang-noodle-and-chinese-evanston?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,167,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 42.04612, 'longitude': -87.68031}","['pickup', 'delivery']",$$,"{'address1': '608 Davis St', 'address2': None, 'address3': '', 'city': 'Evanston', 'zip_code': '60201', 'country': 'US', 'state': 'IL', 'display_address': ['608 Davis St', 'Evanston, IL 60201']}",+18478596868,(847) 859-6868,4351.563111326832
cT8Vvj0a22KNoHnaPhnSBA,tealicious-bubble-evanston-2,Tealicious Bubble,https://s3-media2.fl.yelpcdn.com/bphoto/dsT1QWjoTU9eUUKpI1y9lQ/o.jpg,False,https://www.yelp.com/biz/tealicious-bubble-evanston-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,94,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 42.045909, 'longitude': -87.681591}","['pickup', 'delivery']",$,"{'address1': '1565 Sherman Ave', 'address2': None, 'address3': '', 'city': 'Evanston', 'zip_code': '60201', 'country': 'US', 'state': 'IL', 'display_address': ['1565 Sherman Ave', 'Evanston, IL 60201']}",+12249997065,(224) 999-7065,4303.442157842555
0hOqmX0IjZeN6YRRYj5zsg,taichi-bubble-tea-chicago-chicago,Taichi Bubble Tea Chicago,https://s3-media1.fl.yelpcdn.com/bphoto/YtF1_ZyYY0G-lyxrwuPR3Q/o.jpg,False,https://www.yelp.com/biz/taichi-bubble-tea-chicago-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,67,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 42.005638726194, 'longitude': -87.6611506344089}","['pickup', 'delivery']",$$,"{'address1': '6800 N Sheridan Rd', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60626', 'country': 'US', 'state': 'IL', 'display_address': ['6800 N Sheridan Rd', 'Chicago, IL 60626']}",+17736543318,(773) 654-3318,2766.7198912279327
19JCcJSNolVoRlgne43MbA,tbaar-loyola-lakeshore-campus-chicago-3,TBaar Loyola-Lakeshore Campus,https://s3-media2.fl.yelpcdn.com/bphoto/wTgOBdbp_2h3RcFN7LE_YQ/o.jpg,False,https://www.yelp.com/biz/tbaar-loyola-lakeshore-campus-chicago-3?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,35,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 41.998038, 'longitude': -87.661547}",[],$,"{'address1': '1223 W Devon Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60660', 'country': 'US', 'state': 'IL', 'display_address': ['1223 W Devon Ave', 'Chicago, IL 60660']}",,,2953.2208066054022
4RkMPMzYHukUUFwpreekkw,happy-lemon-evanston,Happy Lemon,https://s3-media1.fl.yelpcdn.com/bphoto/WcXbMMorsqb4q-rOZjKi7A/o.jpg,False,https://www.yelp.com/biz/happy-lemon-evanston?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,42,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'waffles', 'title': 'Waffles'}]",4.5,"{'latitude': 42.04641, 'longitude': -87.67929}",[],"{'address1': '1607 Chicago Ave', 'address2': None, 'address3': '', 'city': 'Evanston', 'zip_code': '60201', 'country': 'US', 'state': 'IL', 'display_address': ['1607 Chicago Ave', 'Evanston, IL 60201']}",,,4399.555878238694
BhWMQTZGCKCXEMFEht7trw,top-tao-tea-chicago,Top Tao Tea,https://s3-media3.fl.yelpcdn.com/bphoto/Lzu2Bui82N0z0EHFBmluLA/o.jpg,False,https://www.yelp.com/biz/top-tao-tea-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,67,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,"{'latitude': 41.9728491, 'longitude': -87.659955}","['pickup', 'delivery']",$$,"{'address1': '5002 N Broadway', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['5002 N Broadway', 'Chicago, IL 60640']}",+17739440209,(773) 944-0209,4879.9695776893695
6N7B7gdAZSQZVcBPTgQTfQ,kung-fu-tea-chicago-5,Kung Fu Tea,https://s3-media4.fl.yelpcdn.com/bphoto/gdxJ0zBvf62BZbC-nyquYA/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-chicago-5?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,128,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 41.972313, 'longitude': -87.659397}","['pickup', 'delivery']",$,"{'address1': '4925 N Broadway', 'address2': 'Ste D', 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['4925 N Broadway', 'Ste D', 'Chicago, IL 60640']}",+17736543024,(773) 654-3024,4955.29806532271
XLpFlZPYIT-vONG9f2Pihg,lotus-seed-chicago,Lotus Seed,https://s3-media1.fl.yelpcdn.com/bphoto/6qOhMYpkFmB80gIgfxe9RA/o.jpg,False,https://www.yelp.com/biz/lotus-seed-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,33,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 41.97483, 'longitude': -87.66018}","['pickup', 'delivery']","{'address1': '5100 N Broadway', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['5100 N Broadway', 'Chicago, IL 60640']}",+17735649529,(773) 564-9529,4691.587754639963
VwvcLIUZYckf4otG_4xk4w,uni-uni-uptown-chicago-chicago,Uni Uni Uptown - Chicago,https://s3-media3.fl.yelpcdn.com/bphoto/VSiM3gcyT1slBfRa7RtScQ/o.jpg,False,https://www.yelp.com/biz/uni-uni-uptown-chicago-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,28,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 41.97348, 'longitude': -87.65902}","['pickup', 'delivery']","{'address1': '1130 W Argyle St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['1130 W Argyle St', 'Chicago, IL 60640']}",+17738783333,(773) 878-3333,4866.081532197991
7YEhilJMQOntdKMleZCGuw,java-and-mug-cafe-chicago,Java & Mug Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/8vv7xalbDCmG1J44D4Gfrg/o.jpg,False,https://www.yelp.com/biz/java-and-mug-cafe-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,207,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 41.98279, 'longitude': -87.71071}",['delivery'],$,"{'address1': '3247 W Bryn Mawr Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60659', 'country': 'US', 'state': 'IL', 'display_address': ['3247 W Bryn Mawr Ave', 'Chicago, IL 60659']}",+17735390407,(773) 539-0407,3890.4035392785395
NeJ7H6m2rmZlQ78V68nkEw,chill-bubble-tea-skokie,Chill Bubble Tea,https://s3-media3.fl.yelpcdn.com/bphoto/uN-CvdRJ8uSvx1zimyBbgw/o.jpg,False,https://www.yelp.com/biz/chill-bubble-tea-skokie?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,167,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 42.0110043, 'longitude': -87.7616495}",[],$$,"{'address1': '7154 Carpenter Rd', 'address2': '', 'address3': '', 'city': 'Skokie', 'zip_code': '60077', 'country': 'US', 'state': 'IL', 'display_address': ['7154 Carpenter Rd', 'Skokie, IL 60077']}",+18477638888,(847) 763-8888,1821.524562014957
TS2zGYCABnVq4qSbRYr8Zg,two-lanterns-cafe-lincolnwood,Two Lanterns Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/ja3rq_0s1vP4GHRTi58nNg/o.jpg,False,https://www.yelp.com/biz/two-lanterns-cafe-lincolnwood?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,41,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,"{'latitude': 42.012027, 'longitude': -87.726465}","['delivery', 'pickup']","{'address1': '3900 W Touhy Ave', 'address2': '', 'address3': None, 'city': 'Lincolnwood', 'zip_code': '60712', 'country': 'US', 'state': 'IL', 'display_address': ['3900 W Touhy Ave', 'Lincolnwood, IL 60712']}",+18474107829,(847) 410-7829,2970.240110981747
bisRsdEh-VlV0RFoe__XiQ,wabi-sabi-chicago,Wabi Sabi,https://s3-media1.fl.yelpcdn.com/bphoto/WiyYwaylf_2SzLRF2nd_gA/o.jpg,False,https://www.yelp.com/biz/wabi-sabi-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,251,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.967286, 'longitude': -87.708665}","['delivery', 'pickup']",$$,"{'address1': '4720 N Kedzie Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60625', 'country': 'US', 'state': 'IL', 'display_address': ['4720 N Kedzie Ave', 'Chicago, IL 60625']}",+17738661161,(773) 866-1161,4927.312442072322
OyUayQ_UFECQq02hBlVEOQ,naranja-dulce-chicago,Naranja Dulce,https://s3-media4.fl.yelpcdn.com/bphoto/YZEK4BHf-t6WlMISYIPR8w/o.jpg,False,https://www.yelp.com/biz/naranja-dulce-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,16,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 41.96147, 'longitude': -87.70684}",['delivery'],"{'address1': '3124 W Montrose', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['3124 W Montrose', 'Chicago, IL 60618']}",+17736543570,(773) 654-3570,5467.872712079659
pmj-MTvnPJdTOe7la1Q-vQ,freezing-point-chicago-5,Freezing Point,https://s3-media1.fl.yelpcdn.com/bphoto/2Wg4PpxnvkeTFqdpYbOrqQ/o.jpg,False,https://www.yelp.com/biz/freezing-point-chicago-5?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,84,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 41.938668513626, 'longitude': -87.6684396483348}","['delivery', 'pickup']",$,"{'address1': '3127 N Ashland Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3127 N Ashland Ave', 'Chicago, IL 60657']}",+17733608349,(773) 360-8349,3371.698846573048
K1t4oyi6KR4waPl75k1BWA,ten-cafe-chicago,Ten Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/eXLVQIt4Dgglb90bkrpLng/o.jpg,False,https://www.yelp.com/biz/ten-cafe-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,54,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 41.941223, 'longitude': -87.688748}","['delivery', 'pickup']","{'address1': '3308 N Western Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['3308 N Western Ave', 'Chicago, IL 60618']}",+17737998860,(773) 799-8860,2674.25306733407
vyKySSXkkp23lNAwMTo4Eg,hello-jasmine-lincoln-park-chicago,Hello Jasmine - Lincoln Park,https://s3-media2.fl.yelpcdn.com/bphoto/4ZlHq0hlgYSncPpdCVIgsw/o.jpg,False,https://www.yelp.com/biz/hello-jasmine-lincoln-park-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,86,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,"{'latitude': 41.921567, 'longitude': -87.653054}","['delivery', 'pickup']",$,"{'address1': '953 W Webster Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['953 W Webster Ave', 'Chicago, IL 60614']}",+17736879524,(773) 687-9524,3794.7988741114964
f8GbO9pV5GTDTfO-ETPp3g,eat-me-milk-me-chicago-6,Eat Me Milk Me,https://s3-media1.fl.yelpcdn.com/bphoto/O01XhzIVkFZsaRee56f08w/o.jpg,False,https://www.yelp.com/biz/eat-me-milk-me-chicago-6?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,114,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]",4.0,"{'latitude': 41.883987, 'longitude': -87.654971}",['delivery'],$,"{'address1': '1111 W Randolph St', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1111 W Randolph St', 'Chicago, IL 60607']}",+13122650615,(312) 265-0615,5264.690059570452
